sender,no_reacts,text,label
$USER0683,0,"BRAVOOO,LAZARUS",OTHER
$USER1736,0,Ei o sa plece si noi o sa murim,OTHER
$USER0022,0,"Globalismul clocotește, sunt disperați",OTHER
$USER0126,2,BRAVO DESPINA SPOIALA!!! MULTUMIM PENTRU TOT CE FACI PENTRU ROMANIA NOASTRA!,OTHER
$USER0235,4,Ieșiți în stradă,OTHER
$USER0790,0,Au început deja sa vina ordin de incorporare,OTHER
$USER1193,1,Ce spune biblia astazi se antanpla,OTHER
$USER0927,0,Da propaganda la prostime spuneti unde vor să ne ducă criminali cu agenda masonica super memorandum masonic .,OTHER
$USER1068,3,"Lazarus întreabă l pe George dacă nu -l lasă Ciuca sa facă spital,nu poate să si facă o televiziune....ca o sa aibă o audiență maximă. Seara bună.",OTHER
$USER0608,2,gata ... s-a pierdut neamtu... e ... gata,OTHER
$USER0328,2,Chiar atat de prosti suntem???? Asta a fraudat alegerile Si noi o primim cu flori. Aste este o FRAUDA si nu un VP,OTHER
$USER1635,0,Mame sa iesim in strada!,OTHER
$USER0235,2,Toata lumea în stradă,OTHER
$USER0340,0,"Ați văzut emblema de pe avion..... Ăștia n au venit singuri, au venit cu o armata după ei",OTHER
$USER1776,1,Pace vrem atitsaraci si curati,OTHER
$USER1187,0,"Eu de maine renunt la cetatenie de romania clar nu mai suport ,,",OTHER
$USER1372,0,"Rahat, Germania nu te obliga, tu te uiti la TV",OTHER
$USER1310,0,Buna seara Romania tv,OTHER
$USER1676,1,pentru Doamna Diana Iovanovici tot respectul din partea mea Daniel Corneliu din Suceava Moara,OTHER
$USER0350,0,O sa va fure ROSIA MONTANA MARE GRIJA,OTHER
$USER1002,0,SRI - Serviciul Român de Informații,OTHER
$USER1046,0,Aham...ce păcălici CIA,OTHER
$USER0769,0,La puscarie cu voi hotilor Criminalilor,OTHER
$USER1357,0,dl.. Terhes e gata compromis.,OTHER
$USER0750,0,La alegeri se bateau Taranisti cu Liberali ......in pragul alegerilor de rupeau toate gardurile,OTHER
$USER1272,0,NOAPTE BUNA GANGTAVICA !,OTHER
$USER0329,0,Fără război cămilă americană!,OTHER
$USER0628,0,In Serbia Milosevici a fc cele mai mari crime,OTHER
$USER0564,0,Bineînțeles că dacă nu muncești nici nu papi.,OTHER
$USER1660,0,Neutralitatea României,OTHER
$USER0569,0,Doamne ajuta.Respect,OTHER
$USER0228,3,"Huo, înapoi! Nu avem nevoie de prezenta ei!",OTHER
$USER1542,0,NATO A OMORÂT ȘI OMOARĂ OAMENI MEREU VĂ FACE ASTA,OTHER
$USER0093,0,LA VOT NICIUNUL ALES DINTRE TRADATORI!,OTHER
$USER1253,0,Americani ceau facut de atatea anii ce a fost acolo nimeni nu vorbeste,OTHER
$USER1569,0,Exact la fel este si in Canada… nici o opozitie in guvern…!!!,OTHER
$USER1475,0,Culcat e pozitia ro,OTHER
$USER0687,0,Blànd si nu te bucura prea mult Luis ; Occidentul anuntà deaja valul 6 ìn toamnà.,OTHER
$USER1635,0,Nimeni nu vede ce scrie pe plancarda,OTHER
$USER0810,0,PUTIN CRIMINAL NEBUN.,OTHER
$USER0115,4,Caracatita globalista nu permite.,OTHER
$USER0084,0,NU UITAȚI DE VELA,OTHER
$USER1323,1,Se putea și fără stare de alertă și prosteala care ați făcut,OTHER
$USER0101,3,"Cum rămâne cu dictatura occidentalilor din pandemie ,care a fost diferența în situația din pandemie dintre occident și Rusia. Nu putem uita acești criminali !!!",OTHER
$USER0315,0,Ne ajuta cu atmament pt refugiatii ukrainieni??!!! Voi gandi.ti ce vorbiti??,OTHER
$USER1859,2,"Între timp ei arata pe toate posturile tv , ca sunt proteste civile in ucraina. Dar protestul de la noi nu il arată nimeni...",OTHER
$USER0179,0,Nu este adevarat rusii Au folosit arme vechi care trebuiau SA le utilizeze si SA nu distruga ucraina cand scoate arme adevarate SA vedeti,OTHER
$USER0131,0,"De ce nu susține neutralitatea României, așa cum procedează Ungaria",OTHER
$USER0136,0,Nu ne mai uitam la v cel mai BN asta e din nou manipulare și panica Nb tv iuda,OTHER
$USER0089,0,De CE IN ROMANIA?,OTHER
$USER0112,0,Europarlamentar Cristian Terches scuze Dar se vede Ca' oculta mondiala ti-a permis sa tii cu ei ...esti medaliat Ca' si sistemul nostru si faci parte,OTHER
$USER1194,0,Dar îți place să te uiți și să comentezi!,OTHER
$USER0748,0,cum sa nu vor sai omore daca. ne duc cu presu de nas stam fara famili la mi de chilometri din cauza conducatorilor,OTHER
$USER0378,0,Este strimtoarea Bering acolo ar trebui SA se intilneasca SUA cu Russia,OTHER
$USER1373,0,"auzi la el, sa ne pregatim, daca rusia trece de ucraina ii putem opri noi ... NU pot sa cred !",OTHER
$USER1741,0,PACE NETRALITATE LIBERTATE,OTHER
$USER1712,2,COPII NOȘTRI NU VOR SĂ MOARĂ,OTHER
$USER1056,0,Domnule cite de multe sa mai faca ? Dar oameni nu o sa fie nici o data multumiti !! Dar nu a facut altul mai mult decit George!!,OTHER
$USER0083,0,Buna seara! Va respect si admir! Va multumesc ptr informatii bune reale ptr tot ce faceti! Respect! Sunteti omul potrivit sa conducetivRominia!,OTHER
$USER0774,0,"Ești omul Elitei Globaliste , domnle terhes .",OTHER
$USER1326,0,România este demult vândută Europei,OTHER
$USER1678,0,Ioana Danciu =)))))):)))))))),OTHER
$USER0768,0,gazele scumpe si lumina,OTHER
$USER0199,0,Stie de documente Pfizer 50k file,OTHER
$USER0857,0,SCHIMBATIO PE URINA CAI BATRANA,OTHER
$USER1393,0,Asta a mâncat ciuperci,OTHER
$USER1152,0,Măi da nu mai infloriti pe degeaba,OTHER
$USER1788,0,Cel mai frumos cadou pentru femei și pentru toată lumea sa fie,OTHER
$USER0638,0,In anii 40 ??? Iar incepi cu anii 40 ??? Are placa sant ?,OTHER
$USER1702,0,Romania vrea neutralitate,OTHER
$USER0583,0,Lilly Lilly-ana și eu sa suferim noi . Noi romani suntem latini ce treaba avem cu limba rusa,OTHER
$USER1589,0,SUSTIN RO-EXIT RO-EXIT RO-EXIT,OTHER
$USER0935,2,Cornelia Marinescu Foarte adevărat!Dar prostimea îl acuza pe domnul Putin!,OTHER
$USER0472,0,"Marin Ilie Nu , au logan cu motor de 900 ,euro 6 să nu polueze.",OTHER
$USER0980,0,Dacă baga telefon ul la încărcat Dan nu rămâne fără baterie. Ok,OTHER
$USER1899,0,Dacă ar trăi ceausescu iar împusca dela cap la coadă,OTHER
$USER0951,0,Bună seara. Felicitari pentru emisiune.,OTHER
$USER0981,2,Felicitări dragul nostru Patriot,OTHER
$USER1429,0,NOI ROMANII SINTEM VAI ȘI AMAR DE NOI VB DE FACTURI DE PIENSII DE SALARII DE LOCURI DE MUNCA SA CONSTRUIM SPITALE ETC NU DE RĂZBOIUL ALTOR IMPERII,OTHER
$USER0223,2,Poate vă face o surpriză Să coboare Putin,OTHER
$USER1708,0,Bravooooo. Asa es de odata cu asta se scapa de sub control si e un pericol social.,OTHER
$USER1512,0,"Nu sistemul comunist a falimentat, ci sistemul capitalist. Sistemul comunist a fost un experiment pentru popoarele care nu acceptau asuprirea. Popoarele sărace dețin monopolul resurselor",OTHER
$USER0638,0,Am o intrebare .... Sub a cui talpa se afla in momentul de fata Republica Moldova ???? Sub talpa Ruseasca sau Ukraineana ?????,OTHER
$USER0774,0,"Terhes , Trădător",OTHER
$USER1649,1,Dumnezeu sa aduca pace si lumina in lume !!!,OTHER
$USER0209,0,Buna seara tuturor,OTHER
$USER0778,0,"Numai gura e de voi , în rest vă cresc averile pe spinarea săracilor .",OTHER
$USER1588,0,"Când v-am spus că românii vor război nu m-ați crezut, noroc că eu sunt din Ardeal care face parte din Transilvania ocupată",OTHER
$USER1195,1,Politicienii în fața,OTHER
$USER0560,0,Vai si amar de ceea ce exista in Romania noastra draga,OTHER
$USER1766,1,NEUTRALITATE FATA DE ACEST CONFLICT RUSO-UCRAINEAN...NE DORIM PACE,OTHER
$USER1492,0,2008 a fost ultimul an,OTHER
$USER0217,0,vine cu virusi- ati testat-o?)),OTHER
$USER0913,0,I l infloresc din nou covidul in Spania il vand,OTHER
$USER1417,0,Terhes spune 5 schimbări în România care poate aduce beneficii Românilor financiar !,OTHER
$USER1570,0,Și se uramareste facera uni singur sistem cu toate datele personale,OTHER
$USER1046,0,Putin e apărătorul Ortodoxiei,OTHER
$USER0019,3,"DLE LAZARUS, VA ROG INVITATI PE DOMNUL DR. CĂLIN GEORGESCU, DACĂ SE POATE!",OTHER
$USER0794,0,"Neutralitate. Dacă nu va fi , vom fi distruși. E scris.",OTHER
$USER0927,0,Jos la puscarie pe viata cu criminali simioane,OTHER
$USER0144,0,"Criminalii, cine i-a aparat pe acești copii rusi din Dombas!",OTHER
$USER0742,0,Oamenii frumoși,OTHER
$USER1401,0,Dute ba Americanule .... si culcate ca vb nu mai deliri,OTHER
$USER1502,0,Doamne ferește ce pot vedea aici oameni pe care ai dezbracă a-și bat joc de ei,OTHER
$USER0307,0,"Stiti cumva cate milioane de euro sa cheltuit acuma doar pt aceasta vizita,va spun eu jumatate din pibul Romaniei",OTHER
$USER0078,0,Eschivă tipică politicului,OTHER
$USER0446,0,Ce pune la cale iohanis nu se știe,OTHER
$USER0125,0,UE SI NATO SINT CRIMINALI ACESTUI RAZBOI.,OTHER
$USER1163,1,"Asta este. Am ieșit din pandemie minciuni, și restricții, și suntem amenințați cu războiul, și cu criza economica.",OTHER
$USER0590,0,Noi îl auzim pe dl Chitic,OTHER
$USER0224,0,Romania nu e inportanta pr usa...nici nu lasa oamenii sa mearga in vizita cu esta,OTHER
$USER1064,0,Felicitari GEORGE SIMION ! Felicitări AUR !,OTHER
$USER0115,2,Fa un research si ai sa vezi ca lucreaza ptr amerucani. A fost racolat si trimis in Romania de americani.,OTHER
$USER0048,0,"Bravo Diana ,pentru curajul tau !",OTHER
$USER0628,0,Pai asa e cu Pandemia,OTHER
$USER1758,0,In Ucraina se fabrică arme biologice,OTHER
$USER0240,2,Trupele de ocupație????? Care semnal???????????,OTHER
$USER0889,0,Au ei o sparla cu petrol din țară îl vor da și pe ala ca să ne spună să avem prețuri bune la benzină,OTHER
$USER1286,1,"Vor sa imparta tara in trei, Moldova la rusi, Muntenia regat al Americanilor, Transilvania a Ungurilor.",OTHER
$USER1695,0,Pai adevarat vorbesti bravo ai dreptate bravo esti o desteapata,OTHER
$USER0046,0,"Trist,,,, dar adevărat",OTHER
$USER1379,0,Putin respect pt Domnul Terhes dragi romani ! Asa ati acuzat si pe Ceausescu si acum il regretati,OTHER
$USER0203,0,Adrian Turcu tu ești unul din ei,OTHER
$USER0953,0,Asta ne trebuie noua razboi?? SA se duca astia din parlament SA lupte .pe noi timp de 30 de ani nu NEA luat nimeni in seama CA popor.eeee acuma SA se duca mafia din parlament,OTHER
$USER1474,0,He crede ca esti patriot dar,OTHER
$USER1025,0,Hoții și Criminali din parlament au mii și mii de beneficii și bieții Românii cu copii mulții nu au ce mânca,OTHER
$USER1274,2,Guvernanți vânduți !,OTHER
$USER1167,2,Băi libertatea noastră nu mai există,OTHER
$USER1010,0,BRAVOOO . GEORGE,OTHER
$USER0438,0,"Băi oameni buni Chiriac ăsta e mare rău, le știe pe toate!",OTHER
$USER0975,0,Unde mergem daca vine razboiul Romania.,OTHER
$USER1175,1,"IOHANIS CU POLITRUCII LUI. PNL SI PSD, VREA SA BAGE ROMANIA IN RAZBOI ALATURI CU AMERICANII, DAR DE PASTI SE CIONESC OUALE INTRE VECINI, NU LA MII DE KM.",OTHER
$USER0236,0,Diaconescule!!! Luați-vă voi măsuri de precauție și lăsați România NEUTRĂ!,OTHER
$USER0526,0,Parlamentar ai 400 mil salariu ei suferă săraci cel m-ai mult,OTHER
$USER1850,0,Doamna Diana Romanii va iubeste.,OTHER
$USER0320,0,Putin presedinte,OTHER
$USER0774,3,"Lazarus , citește mesajele oamenilor ,. Toți îl critică pe acest domn patriot terhes .",OTHER
$USER1758,1,Vor ieși la marele concert mare de pe stadion pe 12 martie,OTHER
$USER0562,0,Si de ce nu spui ca la vama toate allea au fost confiscate de vameši,OTHER
$USER1059,0,Da salvăm patrioții,OTHER
$USER1909,1,Opriți ajutoarele cu Ucraina k Zelensky a vrut asta ptr poporului lui sa facă ce vrea. Oricum e un păpușar vândut și pus la înaintare ptr alte interese,OTHER
$USER0925,0,Are avioane de la 300 de km loveste tinta Rusia,OTHER
$USER1459,0,"Nu vine nici un rus ,prietene",OTHER
$USER1269,2,Terminați cu prostiile suntem liberi o murit virusul tradatori,OTHER
$USER0028,0,Bravi Va mulțumesc ....fără emoticoane ..,OTHER
$USER1665,0,AUGURI ANGELO GIOGIANI,OTHER
$USER0730,0,"McD se reintoarce in Rusia pt. ca? Ce ai zis tu Cezar? Ma doare capu' E bn si cu procent mai mic>Ah, ok. Logic.",OTHER
$USER0118,0,Zelensky papusarul globalistilor,OTHER
$USER1841,0,Respect și prețuire vouă oameni minunați,OTHER
$USER1232,2,Iesiti in strada ca suntem dati la lupi de stapanii nostri . Sosoaca Presedinte !,OTHER
$USER1516,0,Esti un tradator,OTHER
$USER0006,0,CITIȚI nu mai ascultați toți pârâții care traduc istoria subiectivi!!!,OTHER
$USER0911,0,autocarul ala auriu al AUR rupea ... v-ți gândit?... Nicoleta Tobos are mare valoare dacă duce in italia numai câți știu eu ...ajunge băi Luise,OTHER
$USER0662,0,Te-a trimis Șoror cu sorcova ... Bați câmpii,OTHER
$USER1401,3,Americanuleeeeeeeee teai vanduttttttt defapt toata Romania e vanduta Americanilor a spus Vadim Tudor ceva de Americani uite ca sa adevereste fircare vorba a lui,OTHER
$USER1852,0,BRAVOOO Angelo Giorgiani!!!,OTHER
$USER0958,0,Adu-l intr-un live pe Iurie Rosca sa audă și românii adevarul despre război.........plandemie.....vorbește omul fără frica și zău ca știe ce vorbește......,OTHER
$USER0664,0,"Romanii treziti-va la realitate, sfarsim sa ne trezim intr-o dictatură!!",OTHER
$USER0334,0,Dacă ar vedea Putin imaginile sigur o rachetă ar păstrao.,OTHER
$USER1817,0,Are 100 de aplaudaci acolo,OTHER
$USER0590,0,Nu avem ce demonstra ucrainienilor,OTHER
$USER1744,0,Vă doresc la mulți ani la toate femeile din România,OTHER
$USER0695,0,"Fațadă,vor să pară ce nu sunt ... făcători de bine.",OTHER
$USER1216,0,PSD -ul a început să apuna demult ...cine ii mai crede,OTHER
$USER1925,0,Dumnezeu te va ocroti.....!,OTHER
$USER0139,0,"Invatati ma si simbolismul,si veti vedea Kazaria ,Ucraina si pe stema Rusiei este sfantul Gheorghe care omoara balaurul..! Simbolismul v a fi caderea lor..!",OTHER
$USER0235,0,Haideți în stradăaaaa ieșiți din toate orasele,OTHER
$USER1781,2,"Cred că tu ești,dar nu vrei să conștientizezi!",OTHER
$USER1898,7,"Sa mearga la razboi USR-ul ,ei sunt in asentiment cu presedintele Ucrainei.",OTHER
$USER1630,0,Doamne apara Tu Romania sa nu fie tarata in razboi!,OTHER
$USER1770,1,Umblă prin piețe și mituiește bieții țărani și bătrâni ca să îi ademenească de partea lui.,OTHER
$USER0727,0,Hop si un Basist,OTHER
$USER1573,0,Buna seara! As adauga eu un motiv în plus pentru recensamânt: au facut identitati false multora si au si murit destui,OTHER
$USER0081,0,Doamne ajută poporul român şi scapă-l de război!,OTHER
$USER0675,0,Bla. bla. Neațu.,OTHER
$USER1387,0,De ce nu se descoperă cine a dus aurul la ruși că nu ne-au cotropit ei pentru 5 caschete de aur?,OTHER
$USER1809,0,PACE PACE PACE!!!!,OTHER
$USER1156,0,Primi sa fie copii parlamentarilor și apoi celalti,OTHER
$USER1077,0,Cu 60% în parlament vor vedea rezultatele,OTHER
$USER0203,0,Terhes ne ia de prosti !,OTHER
$USER0296,0,"Dulapul e la baie, il doare cotul drept... sau stang... de abia așteaptă o partidă cu kmala, căcarmen a lui e purie",OTHER
$USER0601,0,COMPLIMENTI LUIS PENTRU EMISIUNE,OTHER
$USER0451,3,D. Le Chiriac mintiti pe multi bani,OTHER
$USER1751,2,VREM PACE ! VREM PACE !,OTHER
$USER0649,0,"Gata,începe sa se ducă știrea",OTHER
$USER1294,1,Azi am alimentat mașina cu 2.20 euro în Germania.,OTHER
$USER0931,0,Felicitări George Simion,OTHER
$USER0656,0,"Dle Neamtu, esti citit ,educat, vb frumos dar din pacate v ati pierdut CREDIBILITATEA...chiar daca scoti cuiele raman urme",OTHER
$USER0191,0,Sper ca trupele NATO nu sunt asemeni RUSILOR,OTHER
$USER0029,0,Autoritatile...sunt o suma de tradatori,OTHER
$USER0459,0,Manipulare de la PSD si PNL !,OTHER
$USER1542,0,Nu particip la recensământ prea multe detalii personale ni se cer,OTHER
$USER0628,0,Morcovul e la kiev,OTHER
$USER1700,0,Nu participa! Au anuntat,OTHER
$USER0225,2,Să nu uitați să luați poziția ghiocel.,OTHER
$USER0970,0,Buna seara dle Chitic!!!Felicitari pt suveranitate,OTHER
$USER1229,1,Jos PSD … ati trădat și voi !!,OTHER
$USER1902,0,Multumim ce faceți pentru noi...Dumnezeu sa va binecuvinteze si sa va răsplătească...nu avem nevoie de război...vrem liniște și pace...,OTHER
$USER0152,0,Dar in China cine le-a finantat?,OTHER
$USER0688,0,zboara pe fereastra sau ii facem un ceai,OTHER
$USER0693,3,"Dan Chitic este corect si echilibrat.Lasa ipocrizia Neamtule si nu te mai ratoi la Dan Chitic,n- ai inteligenta,curajul si patriotismul sau.",OTHER
$USER0638,0,NOSTRADAMUS ????,OTHER
$USER0081,1,Rodica Plotogea Nu am ştiut!,OTHER
$USER1565,0,"Marjorie Taylor Greene , urmaritii postările și vedeți ce vb de UK,",OTHER
$USER1382,0,UNGURIS PERICULOSII PENTRU ROMÂNIA,OTHER
$USER1197,1,Toți cei care au furat pina acum și au afaceri și finanțe trebuie să își apere singuri România să lupte cu inamicul,OTHER
$USER0127,0,RUSI nu ataca in val si in strategic stike.....,OTHER
$USER0151,0,Ne am lămurit si cu terhes,OTHER
$USER0322,0,Trebuia capacit.. Virgil popescu!,OTHER
$USER1560,0,Stefanya Jan Cum adică ??? au grija de copii altor femei ???,OTHER
$USER0528,0,Trada to ri lor,OTHER
$USER0641,0,"Sunte ti pe pustii, in iugoslavia n a fost comunism",OTHER
$USER0853,0,Voi ce vă așteptați într-un război să rămână tot ca înainte,OTHER
$USER0718,0,"NORMAL CA NE UITAM,LAZARUS E CEL MAI TARE.",OTHER
$USER1370,0,"Adevărații locuitorii ai teritoriilor rusești,cred...",OTHER
$USER0205,3,"Vor da vina pe Putin pentru următorul virus. Că vorba lui Schwab, să nu irosim aceasta criză "" ... Că poate din distrugerea acelor biolabolatoare, a scăpat vreun virus.",OTHER
$USER1419,0,Ilie Stetco si mai adaugam si ucranieni omarati tot de armata ucrainiana acum in acest razboi pe care ei nu da la stiri .,OTHER
$USER0672,0,Domnul Mihai ce faceți ne faceți lecția de istorie.,OTHER
$USER0136,0,Cinste Angelo Giorgiani mereu e aproape de popor în Italia,OTHER
$USER1641,1,Ei intra in stare de criza nu poporul roman! Vreau ei război sa între in prima linie !Li s- au urat de atâta bine ??? Dumnezeu este dragoste și noi ii iubim pe toți care sunt ptr pace!,OTHER
$USER1504,0,Ce au adus cele trei chestii?Laudam niste treburi care pana la urma nu au functionat?,OTHER
$USER0178,0,Of. Nu se mai pune preț pe factorul uman și pe umanitate...,OTHER
$USER1386,0,NATO are nevoie de acest razboi ca de oxigen !,OTHER
$USER1125,0,Pe criminali aia,OTHER
$USER0157,0,Principalul e Corect,OTHER
$USER1759,0,Asa e puru adevăr felicitări doamne ajuta Amin,OTHER
$USER0582,0,Cel mai iubit dintre pământeni ești tu Luis ! Ai grija de tine sa nu te rănească cineva !,OTHER
$USER1051,0,Are perfecta dreptate.asai,OTHER
$USER1753,2,Criminali vor sa ne ia copii,OTHER
$USER1272,0,Am fasole de vanzare ...dau contra tablouri numai la nababi...!,OTHER
$USER1372,0,"Ilie Stetco ai uitat, ce raporteaza rusi, cite sute de mii. Atunci cine poate fi numit, criminal de razboi. Si acuma tu!!!",OTHER
$USER1615,1,Bravo felicitări Domnule Angelo v,OTHER
$USER1631,0,CINE ISI URASTE SEMENUL E UN CRIMINAL,OTHER
$USER0469,0,"TOT RESPECTUL PT NATO SI PRESEDINTELE ROMANIEI,CU BUNUL DUMNEZEU INAINTE !@",OTHER
$USER0861,1,Putin e vinovat trebuie să plătească,OTHER
$USER0084,0,BOȘOROGII DIN GUVERN ȘI DIN PARLAMENT,OTHER
$USER0206,0,"AR TREBUI SĂ RESPECTĂM CONSTITUȚIEA NOASTRĂ, NU A UNIUNII EUROPENE.",OTHER
$USER1428,0,Despre problemele reale ale României pe când le rezolvam? Aveți soluții ceva?,OTHER
$USER0217,0,acum avem agenda 22))),OTHER
$USER0026,0,NEUTRALITATEA ESTE NECESARĂ PENTRU ROMANIA .,OTHER
$USER1057,0,"Tot respectul, oameni buni, poporul român, vede tot ceea ce vor ei să îngrădească Bravo Geoge.",OTHER
$USER1199,0,Sa lauti pe aia care au pensii SPECIALE .PE ARAFAT..SE PRICEPE .,OTHER
$USER0573,0,Foarte adevărat,OTHER
$USER1008,0,Va felicit pentru darunita dumneavoastra,OTHER
$USER0638,0,"BA , MA LASI ???",OTHER
$USER0317,0,Asta vrea America și de la Ucraina,OTHER
$USER1796,0,Va iubesc și cred ca Dumnezeu o sa ne apere,OTHER
$USER0090,0,"Deci rusii sunt răi, Putin este un criminal iar americanii, NATO si UE sunt bune... bai, Terhes, stim ca tu esti cetatean american, dar cui esti tu loial pana la urma? Romaniei sau USA?",OTHER
$USER1684,0,Dumnezeu sa păzească țara noastră,OTHER
$USER1245,0,"De noi e clar, ne spunem le ce vor ei.",OTHER
$USER0110,0,Numai sunt aceste valori in UE,OTHER
$USER1788,0,Vrem și bună intelegere cu toții vecinii,OTHER
$USER0876,0,"Aurelia Vas nu contează, scumpo! eu î ți, doresc sa te vindeci de ura, sper că ești o femeie minunata ...cu siguranță.",OTHER
$USER1147,0,Nu votăm pe Laura,OTHER
$USER1472,0,Respect si simpatie Domnule Terheş FELICITĂRI,OTHER
$USER0126,0,BRAVOOOOOOO ARELIAN!!!!,OTHER
$USER0921,1,România nu mai trebuie sa exporte nimic pentru a ajuta populatia,OTHER
$USER0720,0,AI VĂZUT CEZAR CUM AI SPUS ADEVĂRUL ÎN NUMELE NOSTRU CEI CE SUNTEM PLECAȚI DIN ȚARĂ. NU NE PLACE ȚARA ACUMA.,OTHER
$USER1413,0,Dacă PUTIN punea câteva bombe în Cuba pleca NATO la ei acasă....,OTHER
$USER0314,0,Credibilitate 0,OTHER
$USER0249,0,SPER CĂ ROMÂNII SUNT ÎN GENUNCHI. DOAR VINE UNA DINTRE STĂPÂNII ROMÂNIEI.,OTHER
$USER0180,0,Massmedia câți banii ați lot,OTHER
$USER0715,2,"Chitic,a spus tot...pe mincinosul ăsta,nu vreau sa-l aud..n.b.",OTHER
$USER0873,0,Văii ce sensibil,OTHER
$USER0084,0,TREBUIE INTRAT PESTE EI IN PARLAMENT ȘI IN GUVERN ȘI INJECTAȚI CU TOPOARE,OTHER
$USER1373,0,HELOOOO suntem in 2022 .. SCUZEE,OTHER
$USER0499,0,Pace respectam SUA si,OTHER
$USER0073,0,Va iubim doamna senator Diana Iovanovici-Șoșoacă,OTHER
$USER1610,0,Felicitări dragi patrioți! Dumnezeu să vă ocrotească!,OTHER
$USER0085,0,Kaja Grigorova toți adică si Putin?,OTHER
$USER1232,0,"Daca vin rusii peste psd_ sitii care au distrus tara , ei trebuie sa stea in carantina si dupa sa_i impuste ? Aveti vaccin pentru toti soldatii rusi care vor vení cu tancurile pe la noi ?",OTHER
$USER0785,0,Respect Distinsa Doamna..,OTHER
$USER1046,0,Afirmația asta e făcută în acel context,OTHER
$USER1075,1,SA SĂTURAT POPORUL DE MSCĂ.,OTHER
$USER0007,1,Regina TOMIRIS este prezenta azi alături de dumneavoastră în aceste momente !,OTHER
$USER1205,1,Noi suntem ROMANI extraordinar Cit de prosti ne cred ăștia Aliata trebuie sa fie NEUTRA la fel și tara noastră SUNTEȚI MINCINOȘI,OTHER
$USER1046,0,Vreau sa se deschidă Cutia Pandorei,OTHER
$USER1189,1,Huooooo guvernul,OTHER
$USER0136,1,Mass Media trădătoare din nou Sper sa fie pedepsiți toți să nu îi mai vedem aceste posturi tv Iuda,OTHER
$USER1608,0,JOS USR PNL PDL UDMR PSD,OTHER
$USER0328,0,"Imi face greata , animals asta huuuuuuuuuuuo",OTHER
$USER0873,0,Ucraina duce ce a vrut aavutocazii sa nu se ajungă aici,OTHER
$USER0692,0,Acest lucru e valabil si pentru Romania Adica puterea a pus mina pe tot ei sau inbogatit si poporul e la sapa de lemn,OTHER
$USER0051,2,Asta vor sa faca si acum. Atentie marita!,OTHER
$USER0008,0,Felicitări și ocrotire tuturor!,OTHER
$USER0877,1,"Dl. Chiriac, argumentele dvs. privind razboiul sunt neadevarate prin omiterea a 8 ani de razboi civil in care nationalistii ucrainieni au masacrat cca 14 mii de civili rusofoni.",OTHER
$USER1517,0,România. O fost. Romanii. Ramne. Hoți. T,OTHER
$USER0376,0,Huuùuuuuuuuuùuuua,OTHER
$USER0203,0,Hai și tu în boscheți cu noi ! Raport,OTHER
$USER0084,0,VINOVAȚII VOR FI SPÂNZURAȚI,OTHER
$USER0743,0,Nu au timp au descoperit omicron 2 așteptați-vă la alt val,OTHER
$USER0114,2,Deci ai răspunsuri ft slabe Terhes ….nu suntem prosti noi cei pe-aici sa știi !!!,OTHER
$USER1832,0,Doamne ajuta Ami!,OTHER
$USER0791,0,Mai bine sarac și plin de vise decât bogat și mort egal cu zero,OTHER
$USER1075,0,MULT SUCCES. LA ACTIVITATE. ÎNCONTINUARE. FELICITĂRI.,OTHER
$USER0992,0,Terhes muta te înapoi la tatăl tău SUA,OTHER
$USER0094,3,Vrem neutralitate vrem pace,OTHER
$USER1661,0,"CINE DORESTE RAZBOI ARE LIBER SA MEARGA PE FORTE PROPRII ACOLO, ROMANIA VREA PACE,... NEUTRALITATE...",OTHER
$USER1229,3,Romanii vor neutralitate !!!,OTHER
$USER1004,0,George Simion Te susțin George!,OTHER
$USER1774,0,"Război INSEAMĂ =MOARTEA NOASTRĂ ,NOI TREBUIE SĂ MURIM,ASTA ESTE ADEVĂRUL DE NEACCEPTAT!",OTHER
$USER0203,0,Ce înseamnă sisicar ?,OTHER
$USER1711,0,Lasca Mihai stima !,OTHER
$USER0099,0,marim bugetu la aparare?care industriasi au nevoie de bani?)),OTHER
$USER0903,0,a aparut si genialul pedagog de scoala noua la ora 21.33 care stie tot,OTHER
$USER1350,3,"Buna seara, din pacate domnul Terches m-a dezamagit !",OTHER
$USER0720,0,CEZAR SPUNE ADEVĂRUL,OTHER
$USER0729,0,La fel si cei care sustin Putin criminal,OTHER
$USER1013,0,Bravo ești un om de a lui dumnezeu,OTHER
$USER0638,0,"Si daca o sti , de ce te invirti in acelasi sens ??? Ma tem sa nu ametesti ...",OTHER
$USER1368,0,Este neconstituțional cea ce fac..,OTHER
$USER1109,0,Cine îl vorbește de råu pe George Simion decât PNL PSD Usr āștia care au furat la greu Țară și o furá în continuare nu vá lásați aur jos șacali criminali care ne-au alungat din Țará.,OTHER
$USER0106,0,"Păi ca și creștini ortodocși nici nu avem voie să omorâm oameni din câte știu, indiferent sub ce titlu, apărare etc.",OTHER
$USER0204,0,"Ahaaaa! asta e intrebarea cheie, acuma sa-l văd!",OTHER
$USER1337,0,Bună seara.....,OTHER
$USER0188,2,POATE CA COVIDUL A PLECAT DIN UCRAINA si olimpici AU RASPANDIT VIRUSUL( VARIANTA LU NASU,OTHER
$USER0217,0,acum se declara bidon seful lumii si incepe NOM,OTHER
